file,bytes,MB,GB
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWebAI_Human_AGI_001/results_2025-02-13T18-27-04.338360.json,114681,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b/results_2025-02-13T18-27-04.338360.json,118604,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2/results_2025-02-13T18-27-04.338360.json,114653,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAGI_002/results_2025-02-13T18-27-04.338360.json,114685,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_001/results_2025-02-13T18-27-04.338360.json,118585,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_006/results_2025-02-13T18-27-04.338360.json,114592,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_007/results_2025-02-13T18-27-04.338360.json,114693,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT/results_2025-02-13T18-27-04.338360.json,114673,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT/results_2025-02-13T18-27-04.338360.json,114663,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT/results_2025-02-13T18-27-04.338360.json,114680,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML/results_2025-02-13T18-27-04.338360.json,114713,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1/results_2025-02-13T18-27-04.338360.json,114721,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA/results_2025-02-13T18-27-04.338360.json,114689,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX/results_2025-02-13T18-27-04.338360.json,114679,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA/results_2025-02-13T18-27-04.338360.json,114706,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_RP/results_2025-02-13T18-27-04.338360.json,114639,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_AI_HumanAI_TextVision/results_2025-02-13T18-27-04.338360.json,114656,0.115,0.000115
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_HumanAI_M1/results_2025-02-13T18-27-04.338360.json,118626,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_HumanAI_M2/results_2025-02-13T18-27-04.338360.json,118636,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer_SpydazWeb_HumanAI_M3/results_2025-02-13T18-27-04.338360.json,118571,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_12/results_2025-02-13T18-27-04.338360.json,118544,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_14/results_2025-02-13T18-27-04.338360.json,119072,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_BIBLE_002/results_2025-02-13T18-27-04.338360.json,118597,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_ChatML_002/results_2025-02-13T18-27-04.338360.json,119308,0.119,0.000119
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_ChatQA/results_2025-02-13T18-27-04.338360.json,118401,0.118,0.000118
C_efficiency_evolution/detailed_results/LeroyDyer__Spydaz_Web_AI_ChatQA_003/results_2025-02-13T18-27-04.338360.json,118476,0.118,0.000118
C_efficiency_evolution/detailed_results/LightningRodLabs_Flashlight-v1.0/results_2025-02-13T18-27-04.338360.json,115195,0.115,0.000115
C_efficiency_evolution/detailed_results/LightningRodLabs_Flashlight-v1.1/results_2025-02-13T18-27-04.338360.json,115116,0.115,0.000115
C_efficiency_evolution/detailed_results/LightningRodLabs_Flashlight-v1.2/results_2025-02-13T18-27-04.338360.json,117095,0.117,0.000117
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1/results_2025-02-13T18-27-04.338360.json,114655,0.115,0.000115
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2/results_2025-02-13T18-27-04.338360.json,114628,0.115,0.000115
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1/results_2025-02-13T18-27-04.338360.json,118315,0.118,0.000118
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2/results_2025-02-13T18-27-04.338360.json,118315,0.118,0.000118
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3/results_2025-02-13T18-27-04.338360.json,118373,0.118,0.000118
C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-7B-SLERP/results_2025-02-13T18-27-04.338360.json,112158,0.112,0.000112
C_efficiency_evolution/detailed_results/Lil-R_PRYMMAL-ECE-1B-SLERP-V1/results_2025-02-13T18-27-04.338360.json,118606,0.119,0.000119
C_efficiency_evolution/detailed_results/Lil-R_PRYMMAL-ECE-7B-SLERP-V8/results_2025-02-13T18-27-04.338360.json,118326,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_10PRYMMAL-3B-slerp/results_2025-02-13T18-27-04.338360.json,118622,0.119,0.000119
C_efficiency_evolution/detailed_results/LilRg_ECE-1B-merge-PRYMMAL/results_2025-02-13T18-27-04.338360.json,118640,0.119,0.000119
C_efficiency_evolution/detailed_results/LilRg_ECE_Finetunning/results_2025-02-13T18-27-04.338360.json,118646,0.119,0.000119
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-6B-slerp/results_2025-02-13T18-27-04.338360.json,118222,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V3/results_2025-02-13T18-27-04.338360.json,118365,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V4/results_2025-02-13T18-27-04.338360.json,118364,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V5/results_2025-02-13T18-27-04.338360.json,118360,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V6/results_2025-02-13T18-27-04.338360.json,118357,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V7/results_2025-02-13T18-27-04.338360.json,118365,0.118,0.000118
C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-slerp-Merge/results_2025-02-13T18-27-04.338360.json,118608,0.119,0.000119
C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged/results_2025-02-13T18-27-04.338360.json,119161,0.119,0.000119
C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged/results_2025-02-13T18-27-04.338360.json,119168,0.119,0.000119
C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged/results_2024-09-03T08-41-46.953089.json,119159,0.119,0.000119
C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged/results_2025-02-13T18-27-04.338360.json,118738,0.119,0.000119
C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3.1-8B-unsloth-merged/results_2025-02-13T18-27-04.338360.json,123562,0.124,0.000124
C_efficiency_evolution/detailed_results/Locutusque_CollectiveLM-Falcon-3-7B/results_2025-02-13T18-27-04.338360.json,115363,0.115,0.000115
C_efficiency_evolution/detailed_results/Locutusque_Hercules-6.0-Llama-3.1-8B/results_2024-09-26T10-11-45.568903.json,119312,0.119,0.000119
C_efficiency_evolution/detailed_results/Locutusque_Hercules-6.1-Llama-3.1-8B/results_2025-02-13T18-27-04.338360.json,119330,0.119,0.000119
C_efficiency_evolution/detailed_results/Locutusque_Llama-3-NeuralHercules-5.0-8B/results_2024-08-13T01-27-58.645604.json,119382,0.119,0.000119
C_efficiency_evolution/detailed_results/Locutusque_Llama-3-Yggdrasil-2.0-8B/results_2024-08-13T01-24-48.518321.json,119372,0.119,0.000119
C_efficiency_evolution/detailed_results/Locutusque_TinyMistral-248M-v2.5/results_2024-09-16T04-23-52.850271.json,118285,0.118,0.000118
C_efficiency_evolution/detailed_results/Luni_StarDust-12b-v1/results_2025-02-13T18-27-04.338360.json,118922,0.119,0.000119
C_efficiency_evolution/detailed_results/Luni_StarDust-12b-v2/results_2025-02-13T18-27-04.338360.json,118931,0.119,0.000119
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3/results_2025-02-24T23-30-56.918941.json,113540,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5/results_2025-02-25T00-00-30.869764.json,116216,0.116,0.000116
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6/results_2025-02-26T07-03-41.908628.json,113531,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase/results_2025-02-28T21-38-57.260500.json,113524,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5/results_2025-02-28T23-25-38.441600.json,113549,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6/results_2025-03-01T02-45-12.512000.json,113551,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7/results_2025-03-01T08-45-31.657703.json,113538,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9/results_2025-03-06T11-00-17.588392.json,113543,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8/results_2025-02-28T15-01-10.974713.json,113538,0.114,0.000114
C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock/results_2025-03-07T07-26-34.728949.json,113552,0.114,0.000114
C_efficiency_evolution/detailed_results/Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3/results_2025-02-13T18-27-04.338360.json,123584,0.124,0.000124
C_efficiency_evolution/detailed_results/Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04/results_2024-09-26T03-14-13.908783.json,122757,0.123,0.000123
C_efficiency_evolution/detailed_results/Lyte_Llama-3.2-3B-Overthinker/results_2024-10-18T15-15-40.654668.json,119223,0.119,0.000119
C_efficiency_evolution/detailed_results/M4-ai_TinyMistral-248M-v3/results_2024-10-18T08-51-04.559101.json,118217,0.118,0.000118
C_efficiency_evolution/detailed_results/MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis/results_2025-02-13T18-27-04.338360.json,114673,0.115,0.000115
C_efficiency_evolution/detailed_results/MLP-KTLim_llama-3-Korean-Bllossom-8B/results_2025-02-13T18-27-04.338360.json,119194,0.119,0.000119
C_efficiency_evolution/detailed_results/MTSAIR_Cotype-Nano/results_2025-02-13T18-27-04.338360.json,117177,0.117,0.000117
C_efficiency_evolution/detailed_results/MTSAIR_MultiVerse_70B/results_2025-02-13T18-27-04.338360.json,118604,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1/results_2024-09-18T06-08-40.741828.json,119119,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3/results_2024-08-13T01-20-48.160312.json,119172,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-v0.1/results_2025-02-13T18-27-04.338360.json,119141,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-v0.3/results_2025-02-13T18-27-04.338360.json,119169,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1/results_2025-02-13T18-27-04.338360.json,119160,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1/results_2024-09-18T06-41-31.872133.json,118776,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_MagpieLM-8B-Chat-v0.1/results_2025-02-13T18-27-04.338360.json,118980,0.119,0.000119
C_efficiency_evolution/detailed_results/Magpie-Align_MagpieLM-8B-SFT-v0.1/results_2025-02-13T18-27-04.338360.json,119184,0.119,0.000119
C_efficiency_evolution/detailed_results/ManoloPueblo_ContentCuisine_1-7B-slerp/results_2025-02-13T18-27-04.338360.json,114674,0.115,0.000115
C_efficiency_evolution/detailed_results/ManoloPueblo_LLM_MERGE_CC2/results_2025-02-13T18-27-04.338360.json,114600,0.115,0.000115
C_efficiency_evolution/detailed_results/ManoloPueblo_LLM_MERGE_CC3/results_2025-02-13T18-27-04.338360.json,114622,0.115,0.000115
C_efficiency_evolution/detailed_results/MarinaraSpaghetti_NemoReRemix-12B/results_2025-02-13T18-27-04.338360.json,118608,0.119,0.000119
C_efficiency_evolution/detailed_results/MarinaraSpaghetti_Nemomix-v4.0-12B/results_2025-02-13T18-27-04.338360.json,118924,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,118671,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,118690,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial/results_2024-10-04T02-05-16.789490.json,118583,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_general3B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,118650,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_general3Bv2-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,114688,0.115,0.000115
C_efficiency_evolution/detailed_results/Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,118675,0.119,0.000119
C_efficiency_evolution/detailed_results/Marsouuu_lareneg3B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,114716,0.115,0.000115
C_efficiency_evolution/detailed_results/Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,114697,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_Calme-4x7B-MoE-v0.1/results_2025-02-13T18-27-04.338360.json,118645,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Calme-4x7B-MoE-v0.2/results_2025-02-13T18-27-04.338360.json,118653,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-70B-Instruct-v0.1/results_2024-10-05T14-21-45.746802.json,119018,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.10/results_2024-07-18T10-57-13.925740.json,119167,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.8/results_2024-07-04T03-47-33.210245.json,118740,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.9/results_2025-02-13T18-27-04.338360.json,119245,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow/results_2025-02-13T18-27-04.338360.json,119009,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen2-7B-Instruct-v0.1/results_2024-07-29T18-41-30.681992.json,118626,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen2-7B-Instruct-v0.8/results_2025-02-13T18-27-04.338360.json,118654,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,115068,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-phi3-4b/results_2024-07-18T11-08-51.380541.json,118891,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-phi3.5-4b/results_2024-09-03T09-41-32.172139.json,119069,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2-72b/results_2024-07-18T06-00-38.574165.json,118977,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118985,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2.5-72b/results_2024-10-05T22-25-27.320099.json,118888,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-rys-78b/results_2025-02-13T18-27-04.338360.json,118958,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-llama3-70b/results_2024-07-17T08-13-13.687245.json,118972,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,119130,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-phi3-4b/results_2024-07-18T09-39-19.713557.json,118905,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2-72b/results_2025-02-13T18-27-04.338360.json,118984,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118993,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2.5-72b/results_2025-02-13T18-27-04.338360.json,118971,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-rys-78b/results_2025-02-13T18-27-04.338360.json,118929,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-llama3-70b/results_2025-02-13T18-27-04.338360.json,119015,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,119136,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-phi3-4b/results_2025-02-13T18-27-04.338360.json,118615,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-qwen2-72b/results_2024-09-28T03-12-45.476266.json,118922,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118989,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-rys-78b/results_2025-02-13T18-27-04.338360.json,118928,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-llama3-70b/results_2024-07-18T09-03-39.762026.json,118990,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118998,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-rys-78b/results_2025-02-13T18-27-04.338360.json,118978,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.5-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118981,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.6-qwen2-7b/results_2025-02-13T18-27-04.338360.json,118979,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.7-qwen2-7b/results_2024-09-19T06-16-21.919709.json,118975,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-baguette-3b/results_2025-02-13T18-27-04.338360.json,115046,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-instruct-3b/results_2025-02-13T18-27-04.338360.json,115047,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-instruct-78b/results_2025-02-13T18-27-04.338360.json,115002,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-llamaloi-3b/results_2024-11-10T07-21-06.518071.json,118761,0.119,0.000119
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-baguette-3b/results_2025-02-13T18-27-04.338360.json,115021,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-instruct-3b/results_2025-02-13T18-27-04.338360.json,117365,0.117,0.000117
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-instruct-78b/results_2025-02-13T18-27-04.338360.json,115010,0.115,0.000115
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.3-baguette-3b/results_2025-02-13T18-27-04.338360.json,117129,0.117,0.000117
C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.3-instruct-3b/results_2025-02-13T18-27-04.338360.json,117145,0.117,0.000117
C_efficiency_evolution/detailed_results/Minami-su_Amara-o1-7B-Qwen/results_2025-02-13T18-27-04.338360.json,117156,0.117,0.000117
C_efficiency_evolution/detailed_results/Minami-su_Amara-o2-7B-Qwen/results_2025-02-13T18-27-04.338360.json,117187,0.117,0.000117
C_efficiency_evolution/detailed_results/Minami-su_test-7B-00/results_2025-02-13T18-27-04.338360.json,117318,0.117,0.000117
C_efficiency_evolution/detailed_results/Minami-su_test-7B-01/results_2025-02-13T18-27-04.338360.json,117310,0.117,0.000117
C_efficiency_evolution/detailed_results/Minami-su_test-v2-7B-00/results_2025-02-13T18-27-04.338360.json,117172,0.117,0.000117
C_efficiency_evolution/detailed_results/ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1/results_2025-01-10T11-16-08.038199.json,118806,0.119,0.000119
C_efficiency_evolution/detailed_results/ModelSpace_GemmaX2-28-9B-v0.1/results_2025-02-24T20-52-51.514794.json,113515,0.114,0.000114
C_efficiency_evolution/detailed_results/NAPS-ai_naps-gemma-2-27b-v0.1.0/results_2024-11-11T10-10-02.008201.json,113960,0.114,0.000114
C_efficiency_evolution/detailed_results/NAPS-ai_naps-llama-3_1-instruct-v0.5.0/results_2024-09-30T03-13-20.847203.json,123548,0.124,0.000124
C_efficiency_evolution/detailed_results/NCSOFT_Llama-VARCO-8B-Instruct/results_2024-12-21T17-40-41.330448.json,115085,0.115,0.000115
C_efficiency_evolution/detailed_results/Naveenpoliasetty_llama3-8B-V2/results_2024-07-25T01-07-18.059419.json,118622,0.119,0.000119
