Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
T145/ZEUS-8B-V25,8.03,2025-01-23,,🤝 base merges and moerges,16.8147475535603,33.20279081725378,21.846212671079687,20.39274924471299,1.9015659955257262,2.602864583333334,20.942302009456267
T145/ZEUS-8B-V26,8.03,2025-01-25,,🤝 base merges and moerges,26.628443632555204,67.07979272774018,32.25100532809862,12.462235649546828,6.040268456375841,9.63645833333333,32.300901300236404
T145/ZEUS-8B-V27,8.03,2025-01-26,,🤝 base merges and moerges,26.817908661081884,65.4361538495636,32.21930421807795,13.444108761329304,7.718120805369126,9.844270833333331,32.245493498817964
T145/ZEUS-8B-V28,8.03,2025-01-28,,🤝 base merges and moerges,26.179429325600655,63.5252241829457,32.62174149720304,12.688821752265861,7.158836689038028,8.836458333333331,32.245493498817964
T145/ZEUS-8B-V29,8.03,2025-02-02,,🤝 base merges and moerges,29.116399573768543,74.17640748768822,32.349726924866495,16.012084592145015,10.17897091722595,9.53255208333333,32.448655437352244
T145/ZEUS-8B-V2L1,8.03,2024-12-02,,🔶 fine-tuned on domain-specific datasets,19.959332334959768,31.91886416929303,28.694208206551323,12.386706948640484,8.389261744966444,9.058072916666662,29.308880023640665
T145/ZEUS-8B-V2L2,8.03,2024-12-03,,"💬 chat models (RLHF, DPO, IFT, ...)",29.93592636769453,80.2064078866297,32.0175092945529,20.166163141993955,6.599552572706939,8.583593750000002,32.042331560283685
T145/ZEUS-8B-V3,8.03,2024-12-05,,"💬 chat models (RLHF, DPO, IFT, ...)",29.6049284530603,78.86751596874072,32.108252109929126,16.76737160120846,9.61968680089485,9.110937499999999,31.155806737588655
T145/ZEUS-8B-V30,8.03,2025-02-07,llama3.1,🤝 base merges and moerges,29.0957713811746,74.35626360279613,32.188253745585094,15.861027190332328,9.395973154362418,10.065885416666664,32.70722517730496
T145/ZEUS-8B-V4,8.03,2024-12-06,,"💬 chat models (RLHF, DPO, IFT, ...)",29.654622258469473,78.07317916461656,32.04614380654929,19.259818731117825,7.606263982102905,9.961979166666664,30.98034869976359
T145/ZEUS-8B-V6,8.03,2024-12-09,,"💬 chat models (RLHF, DPO, IFT, ...)",29.75703725188933,78.37792612490415,32.07784842307126,20.241691842900302,7.270693512304249,9.916927083333329,30.657136524822686
T145/ZEUS-8B-V7,8.03,2024-12-11,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",28.470021765028548,77.86085364610345,29.556016390229985,14.803625377643503,6.263982102908276,11.087499999999997,31.24815307328605
T145/ZEUS-8B-V8,8.03,2024-12-12,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",28.22354116902905,79.13979352562313,29.39403095675921,13.293051359516618,5.033557046979867,11.805208333333328,30.67560579196217
T145/ZEUS-8B-V9,8.03,2024-12-21,,"💬 chat models (RLHF, DPO, IFT, ...)",25.864889285845788,55.51436854213487,31.85054952781809,21.37462235649547,5.480984340044745,8.73255208333333,32.23625886524823
T145/qwen-2.5-3B-merge-test,3.397,2024-11-16,,"💬 chat models (RLHF, DPO, IFT, ...)",25.975399259287943,57.510184089327424,27.889341313676073,32.02416918429003,4.697986577181204,8.291145833333333,25.439568557919618
THUDM/glm-4-9b,9.0,2024-07-04,other,🟢 pretrained,18.006731731716215,14.260827936541709,35.811283581208905,0.0,8.83668903803132,14.189583333333331,34.94200650118203
THUDM/glm-4-9b-chat,9.0,2024-07-09,other,"💬 chat models (RLHF, DPO, IFT, ...)",10.973477297045166,0.0,25.205183674440235,0.0,8.501118568232664,8.061718749999999,24.072842789598106
THUDM/glm-4-9b-chat-1m,9.484,2024-10-09,other,"💬 chat models (RLHF, DPO, IFT, ...)",8.922510186531982,0.0,17.10802850816805,0.0,7.158836689038028,5.232291666666668,24.03590425531915
THUDM/glm-4-9b-chat-1m-hf,9.484,2025-01-15,other,"💬 chat models (RLHF, DPO, IFT, ...)",15.139213915838658,53.411060430768146,14.405440654648933,4.833836858006042,5.592841163310966,3.544010416666667,9.048093971631205
THUDM/glm-4-9b-chat-hf,9.4,2025-01-15,other,"💬 chat models (RLHF, DPO, IFT, ...)",20.54431273192071,65.13140688927601,20.668085640285003,8.459214501510575,7.046979865771815,2.2460937499999996,19.714095744680847
TIGER-Lab/AceCodeRM-7B,7.616,2025-03-07,mit,🔶 fine-tuned on domain-specific datasets,27.34471609415536,58.54931581536989,26.279158142995318,34.66767371601209,7.270693512304249,11.067708333333336,26.233747044917255
TIGER-Lab/AceCoder-Qwen2.5-7B-Ins-Rule,7.616,2025-03-07,mit,🔶 fine-tuned on domain-specific datasets,35.10989936210928,74.24134629449861,35.040755991620735,49.92447129909365,6.823266219239373,7.720572916666666,36.90898345153664
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,7.616,2025-03-07,mit,🔶 fine-tuned on domain-specific datasets,21.333370512930014,44.07627317739154,29.405351182469058,20.166163141993955,2.9082774049216997,0.9440104166666662,30.500147754137117
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Ins-Rule,7.616,2025-03-07,mit,🔶 fine-tuned on domain-specific datasets,28.029959679329718,62.22378843690298,30.542991358230974,36.027190332326285,3.6912751677852316,8.712760416666667,26.981752364066192
TIGER-Lab/MAmmoTH2-7B-Plus,7.242,2024-06-27,mit,🔶 fine-tuned on domain-specific datasets,21.633507778259585,55.74664113441224,18.925953227555734,18.580060422960727,4.026845637583895,10.1109375,22.410608747044915
TIGER-Lab/Qwen2.5-Math-7B-CFT,7.616,2025-03-07,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",23.521464490408093,27.769762009246577,24.585137970728173,55.740181268882175,4.809843400447425,6.61666666666667,21.607195626477537
TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,7.242,2024-09-01,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.417452751929584,43.91891292880668,20.692627382557507,2.643504531722054,6.375838926174497,5.252083333333334,19.62174940898345
Tarek07/Progenitor-V1.1-LLaMa-70B,70.554,2025-01-25,llama3.3,🤝 base merges and moerges,43.00294516350462,69.06064796960952,56.24697023586278,35.725075528700906,27.740492170022367,19.62864583333333,49.61583924349882
Tarek07/Thalassic-Alpha-LLaMa-70B,70.554,2025-01-28,llama3.3,🤝 base merges and moerges,42.2203763514307,70.03484088884161,55.95412538254855,31.49546827794562,25.838926174496642,20.72473958333333,49.27415780141844
TeeZee/DoubleBagel-57B-v1.0,56.703,2024-08-10,apache-2.0,🤝 base merges and moerges,8.707748481359532,23.363342597640923,5.5227816982611495,0.9818731117824773,3.467561521252797,13.60286458333333,5.308067375886525
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,2.506,2025-02-06,other,🔶 fine-tuned on domain-specific datasets,6.657818235070503,21.030310686755588,6.0210547049870184,2.719033232628399,0.0,7.075520833333336,3.100989952718674
Telugu-LLM-Labs/Indic-gemma-7b-finetuned-sft-Navarasa-2.0,8.538,2025-02-06,other,🔶 fine-tuned on domain-specific datasets,13.004827801453324,32.36844904852458,16.263180963543576,2.56797583081571,2.684563758389265,9.140364583333332,15.004432624113473
TencentARC/LLaMA-Pro-8B,8.357,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,8.816698626146762,22.77135777514772,9.2939499758607,1.8882175226586102,1.342281879194629,8.593229166666669,9.011155437352246
TencentARC/LLaMA-Pro-8B-Instruct,8.357,2024-06-12,llama2,"💬 chat models (RLHF, DPO, IFT, ...)",15.28346018029823,44.86063644463357,19.485726056875954,2.492447129909366,3.243847874720355,11.1109375,10.507166075650117
TencentARC/MetaMath-Mistral-Pro,8.987,2024-06-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,12.5165268741835,21.18767093534045,22.37227879113455,7.628398791540786,2.572706935123044,4.9854166666666675,16.35268912529551
TencentARC/Mistral_Pro_8B_v0.1,8.987,2024-06-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.195345928021323,21.145227995053123,22.894188758768042,5.664652567975831,4.026845637583895,11.828645833333335,19.61251477541371
TheDrummer/Cydonia-22B-v1.2,22.247,2024-10-26,other,🔶 fine-tuned on domain-specific datasets,28.7900883355216,56.35114828654636,39.93260406588619,20.31722054380665,10.738255033557047,10.50546875,34.895833333333336
TheDrummer/Gemmasutra-9B-v1,10.159,2024-09-19,,🤝 base merges and moerges,22.74868519843542,24.155130609006328,41.20039631726062,8.308157099697885,8.05369127516779,20.940885416666664,33.83385047281324
TheDrummer/Gemmasutra-Mini-2B-v1,2.614,2024-10-28,other,"💬 chat models (RLHF, DPO, IFT, ...)",9.12929252128462,25.48659778277193,9.81033614467704,3.7764350453172204,2.796420581655479,1.1890624999999992,11.71690307328605
TheDrummer/Llama-3SOME-8B-v2,8.03,2025-01-12,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,21.812966856684692,45.08049752434651,31.69527340436814,9.365558912386707,6.935123042505594,7.208854166666664,30.592494089834517
TheDrummer/Ministrations-8B-v1,8.02,2024-11-14,other,🔶 fine-tuned on domain-specific datasets,21.29045248198521,28.219346888478125,26.98563733629608,18.429003021148034,9.955257270693513,14.779947916666664,29.373522458628837
TheDrummer/Rocinante-12B-v1,12.248,2024-09-03,other,🔶 fine-tuned on domain-specific datasets,24.62809312692346,60.764992442275386,30.025654065607256,12.688821752265861,5.480984340044745,11.281510416666665,27.526595744680847
TheDrummer/Tiger-Gemma-9B-v1,9.242,2025-01-07,,🔶 fine-tuned on domain-specific datasets,30.896643595129223,72.81501970327619,37.220546054087826,18.35347432024169,11.85682326621924,10.487500000000002,34.64649822695036
TheDrummer/Tiger-Gemma-9B-v2,9.242,2025-01-07,,🔶 fine-tuned on domain-specific datasets,29.900202484538976,69.85997154217475,35.46954056518246,18.202416918429005,11.968680089485462,9.31875,34.58185579196217
TheDrummer/Tiger-Gemma-9B-v3,9.242,2025-01-07,,🔶 fine-tuned on domain-specific datasets,29.47327542727632,68.20635912711606,38.83602273195975,16.238670694864048,11.85682326621924,7.710937499999999,33.99083924349882
TheDrunkenSnail/Daughter-of-Rhodia-12B,12.248,2025-01-17,,🤝 base merges and moerges,27.609503388815302,69.03815210308647,31.47583343042707,12.235649546827794,8.948545861297541,14.613020833333332,29.34581855791962
TheDrunkenSnail/Mother-of-Rhodia-12B,12.248,2025-01-27,other,🤝 base merges and moerges,25.379307438403675,65.04895898438366,28.502978884048833,12.235649546827794,6.487695749440718,11.652083333333332,28.34847813238771
TheDrunkenSnail/Son-of-Rhodia,12.248,2024-12-31,other,🤝 base merges and moerges,27.216224977371535,70.46447869430888,30.222057252119924,13.141993957703926,8.389261744966444,12.103124999999999,28.976433215130015
TheHierophant/Underground-Cognitive-V0.3-test,10.732,2024-11-22,,🤝 base merges and moerges,22.4060912466085,48.08297539417634,33.665101982714994,5.8912386706948645,6.487695749440718,14.55598958333333,25.75354609929078
TheTsar1209/nemo-carpmuscle-v0.1,12.248,2024-10-10,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.794489017380517,22.75639746982451,30.034995783434088,4.758308157099698,6.263982102908276,10.220833333333337,26.73241725768321
TheTsar1209/qwen-carpmuscle-r-v0.3,14.766,2024-10-23,,"💬 chat models (RLHF, DPO, IFT, ...)",32.00049707280477,44.55090271590491,46.37591354449345,30.060422960725074,13.422818791946312,12.003385416666669,45.58953900709219
TheTsar1209/qwen-carpmuscle-v0.1,14.77,2024-10-10,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",33.445029423216624,56.21628390448454,48.82559521217237,26.283987915407852,12.527964205816552,10.146354166666669,46.669991134751776
TheTsar1209/qwen-carpmuscle-v0.2,14.77,2024-10-19,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",33.666712709905646,52.56929391791557,48.18244143380709,28.323262839879153,14.093959731543624,12.75234375,46.07897458628841
TheTsar1209/qwen-carpmuscle-v0.3,14.77,2024-10-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",31.794404327523267,44.76322823441801,45.5433921378403,31.344410876132933,14.205816554809845,9.781770833333335,45.12780732860521
TheTsar1209/qwen-carpmuscle-v0.4,14.77,2024-11-18,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",37.393960224042935,72.02068289915204,49.38495588865565,27.719033232628398,13.646532438478745,15.550520833333335,46.04203605200946
TheTsar1209/qwen-carpmuscle-v0.4.1,14.77,2025-01-19,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",37.605164486042526,73.59938297051823,50.003672744368544,27.794561933534744,12.751677852348994,14.913281250000002,46.56841016548463
Tijmen2/cosmosage-v3,8.03,2024-08-27,mit,🔶 fine-tuned on domain-specific datasets,17.354746679203608,44.82318027278731,22.6871057550123,5.0604229607250755,4.36241610738255,10.685677083333333,16.50967789598109
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,2024-12-02,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.9575773348190606,14.78543597654224,3.3630106739393377,0.6042296072507553,0.0,3.9049479166666674,1.087839834515365
TinyLlama/TinyLlama-1.1B-Chat-v0.5,1.1,2024-10-23,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",4.126163903736939,16.336653412944322,3.4076909375697055,0.3776435045317221,0.0,3.565625000000001,1.0693705673758855
TinyLlama/TinyLlama-1.1B-Chat-v0.6,1.1,2024-10-23,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",4.2942762818616345,15.742119797692347,3.390370709512531,1.5861027190332326,1.1185682326621946,2.2773437500000004,1.6511524822695034
TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.1,2024-08-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,2.818859486124847,5.957636848007731,4.013396848486799,1.5105740181268883,0.0,4.306770833333336,1.124778368794326
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,1.1,2024-11-27,apache-2.0,🟢 pretrained,5.230318100791095,22.76637100670665,3.547093389508079,1.2084592145015105,0.33557046979865535,2.187239583333333,1.337174940898345
TinyLlama/TinyLlama_v1.1,1.1,2024-06-12,apache-2.0,🟢 pretrained,4.824553844580785,20.00613926603634,3.2103010497128146,1.2084592145015105,0.0,3.979427083333333,0.542996453900708
ToastyPigeon/Sto-vo-kor-12B,12.248,2025-01-22,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.997938390529622,55.01225636865739,29.579484369783785,10.876132930513595,7.38255033557047,8.497135416666664,26.640070921985814
Trappu/Magnum-Picaro-0.7-v2-12b,12.248,2024-09-12,apache-2.0,🤝 base merges and moerges,21.730064133818086,30.027881576439405,35.74623319855443,6.646525679758309,9.731543624161072,19.556510416666665,28.671690307328607
Trappu/Nemo-Picaro-12B,12.248,2024-09-22,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.362492548877267,25.771397669295247,35.9731352844479,8.459214501510575,10.290827740492169,18.74088541666666,28.93949468085106
Tremontaine/L3-12B-Lunaris-v1,11.52,2024-07-15,,🔶 fine-tuned on domain-specific datasets,25.477254598147393,69.0931173730147,32.1807456461844,8.761329305135952,7.941834451901568,4.053906250000002,30.832594562647753
Triangle104/Annunaki-12b,12.248,2025-01-27,apache-2.0,🤝 base merges and moerges,23.36969772271661,38.720705505835625,35.321144959632626,12.16012084592145,9.507829977628639,14.276041666666663,30.232343380614658
Triangle104/BigTalker-Lite-8B,8.03,2025-01-30,llama3.1,🤝 base merges and moerges,20.97899274764932,36.89222374411007,32.683408496152815,10.196374622356496,8.05369127516779,11.038802083333335,27.009456264775412
Triangle104/Chatty-Harry_V2.0,12.248,2025-01-27,apache-2.0,🤝 base merges and moerges,21.833190818566663,33.25520729442324,32.763031539641695,13.897280966767372,9.731543624161072,11.544531249999997,29.807550236406616
Triangle104/Chatty-Harry_V3.0,12.248,2025-01-27,apache-2.0,🤝 base merges and moerges,23.114766630549312,36.74982380084842,35.89470703139707,11.253776435045317,9.731543624161072,15.038802083333332,30.019946808510632
Triangle104/Chronos-Prism_V1.0,12.248,2025-01-30,,🤝 base merges and moerges,22.183415410600137,32.593296896678595,36.575708870675506,12.009063444108762,7.941834451901568,14.283854166666664,29.696734633569736
Triangle104/DS-Distilled-Hermes-Llama-3.1,8.03,2025-01-27,,🤝 base merges and moerges,22.38500937029289,32.29353670483207,30.312465517244533,29.305135951661633,9.172259507829976,9.781770833333335,23.444887706855795
Triangle104/DS-Distilled-Hermes-Llama-3.1_TIES,8.03,2025-01-30,llama3.1,🤝 base merges and moerges,3.378416433125681,13.641360479084385,2.108592689290024,0.906344410876133,0.0,2.461718750000002,1.1524822695035455
Triangle104/DS-R1-Distill-Q2.5-10B-Harmony,10.366,2025-01-27,apache-2.0,🤝 base merges and moerges,3.7584241508614915,17.508211545366294,1.528324420677361,0.0,0.0,1.5950520833333328,1.9189568557919614
Triangle104/DS-R1-Distill-Q2.5-14B-Harmony_V0.1,14.77,2025-01-28,apache-2.0,🤝 base merges and moerges,38.40633267860269,45.15042309959796,38.71536986302894,55.51359516616314,19.12751677852349,31.919270833333332,40.01182033096927
Triangle104/DS-R1-Distill-Q2.5-7B-RP,7.616,2025-01-27,apache-2.0,🤝 base merges and moerges,23.29151402275458,34.45424806180933,20.78137433344085,46.82779456193353,8.501118568232664,8.177604166666667,21.006944444444443
Triangle104/DS-R1-Llama-8B-Harmony,8.03,2025-01-27,,🤝 base merges and moerges,21.179062178800105,35.66326236607756,17.496342243581015,42.82477341389728,5.592841163310966,6.124739583333334,19.372414302600472
Triangle104/DSR1-Distill-Llama-Lit-8B,8.03,2025-02-11,apache-2.0,🤝 base merges and moerges,17.835032823738523,18.852090231696344,19.225159654639572,35.196374622356494,7.046979865771815,6.716927083333334,19.97266548463357
Triangle104/DSR1-Distill-Qwen-7B-RP,7.613,2025-02-09,apache-2.0,🤝 base merges and moerges,24.099711456808993,36.092900171544834,19.853297811659683,48.036253776435046,9.284116331096197,8.801041666666668,22.530658983451538
Triangle104/Dark-Chivalry_V1.0,8.03,2025-01-30,apache-2.0,🤝 base merges and moerges,21.672950420599893,43.25700253106203,28.026138739765415,13.141993957703926,5.8165548098433995,12.63880208333333,27.157210401891252
Triangle104/Distilled-DarkPlanet-Allades-8B,8.03,2025-01-29,llama3.1,🤝 base merges and moerges,21.683057829608618,34.60163477351206,23.038205707355587,40.03021148036254,7.38255033557047,3.9187499999999997,21.12699468085106
Triangle104/Distilled-DarkPlanet-Allades-8B_TIES,8.03,2025-02-05,llama3.1,🤝 base merges and moerges,20.21392622497977,38.91807071902552,29.961797257661434,9.06344410876133,8.612975391498878,8.050260416666669,26.677009456264773
